scenario_id,destination,data_grade,approved,purpose,role,device_trust,source_object_id,content_json,expected_baseline,expected_proposed,mode,experiment_run_id,run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,8,C05-r008,403,deny,deny,true,6.274800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,9,C05-r009,403,deny,deny,true,6.121600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,10,C05-r010,403,deny,deny,true,7.871900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,11,C05-r011,403,deny,deny,true,6.798900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,12,C05-r012,403,deny,deny,true,6.812200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,13,C05-r013,403,deny,deny,true,8.196800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,14,C05-r014,403,deny,deny,true,6.533800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,15,C05-r015,403,deny,deny,true,6.581900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,16,C05-r016,403,deny,deny,true,7.433900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,17,C05-r017,403,deny,deny,true,5.989700,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,18,C05-r018,403,deny,deny,true,7.680000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,19,C05-r019,403,deny,deny,true,6.280600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,20,C05-r020,403,deny,deny,true,6.479100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,21,C05-r021,403,deny,deny,true,7.704700,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,22,C05-r022,403,deny,deny,true,5.722500,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,23,C05-r023,403,deny,deny,true,6.560100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,24,C05-r024,403,deny,deny,true,7.332400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,25,C05-r025,403,deny,deny,true,5.615600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,26,C05-r026,403,deny,deny,true,8.356800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,27,C05-r027,403,deny,deny,true,5.825000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,28,C05-r028,403,deny,deny,true,6.206300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,29,C05-r029,403,deny,deny,true,6.932000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,proposed,proposed-20260814T043229Z,30,C05-r030,403,deny,deny,true,6.111600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,1,C06-r001,403,deny,deny,true,7.485700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,2,C06-r002,403,deny,deny,true,6.393500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,3,C06-r003,403,deny,deny,true,6.252600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,4,C06-r004,403,deny,deny,true,10.258600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,5,C06-r005,403,deny,deny,true,8.527700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,6,C06-r006,403,deny,deny,true,5.873700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,7,C06-r007,403,deny,deny,true,7.449600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,8,C06-r008,403,deny,deny,true,5.935200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,9,C06-r009,403,deny,deny,true,9.026700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,10,C06-r010,403,deny,deny,true,6.858700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,11,C06-r011,403,deny,deny,true,6.461800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,12,C06-r012,403,deny,deny,true,7.473500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,13,C06-r013,403,deny,deny,true,6.072700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,14,C06-r014,403,deny,deny,true,5.840300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,15,C06-r015,403,deny,deny,true,7.781100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,16,C06-r016,403,deny,deny,true,5.523100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,17,C06-r017,403,deny,deny,true,5.677200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,18,C06-r018,403,deny,deny,true,6.831000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,19,C06-r019,403,deny,deny,true,5.641200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,20,C06-r020,403,deny,deny,true,7.261400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,21,C06-r021,403,deny,deny,true,5.443000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,22,C06-r022,403,deny,deny,true,5.243400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,23,C06-r023,403,deny,deny,true,7.420100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,24,C06-r024,403,deny,deny,true,5.815400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,25,C06-r025,403,deny,deny,true,7.523600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,26,C06-r026,403,deny,deny,true,7.928600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,27,C06-r027,403,deny,deny,true,14.385300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,28,C06-r028,403,deny,deny,true,7.627500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,29,C06-r029,403,deny,deny,true,6.274500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,proposed,proposed-20260814T043229Z,30,C06-r030,403,deny,deny,true,6.289600,
